,Si,Fe,Ti,Cr,V,Al,Zr,W,Mo,Nb,Sn,Ta,Moeq,Bo,Md,fliter
1724,0.0,0.0,0.8953711429497729,0.059228964871425,0.0,0.0,0.0,0.0,0.0,0.0,0.0453998921788019,0.0,6.135000000000002,2.7663307360517617,2.3738533704535447,False
1736,0.0,0.0,0.8910541338815964,0.0488271169972213,0.0,0.0,0.0,0.0,0.0,0.0601187491211821,0.0,0.0,11.08,2.808039595191476,2.3983037923999047,False
1762,0.0,0.0,0.7846295808402083,0.0,0.1769441206677943,0.0,0.0384262984919973,0.0,0.0,0.0,0.0,0.0,10.87,2.804028346163648,2.363970737981621,False
1765,0.0,0.0,0.8085268846235891,0.0,0.1164907014361926,0.0,0.0,0.0,0.0,0.0749824139402182,0.0,0.0,11.485,2.8149169264290705,2.3782932511535644,False
1779,0.0,0.0172945519913676,0.9806040244752166,0.0,0.0,0.0,0.0,0.0021014235334158,0.0,0.0,0.0,0.0,6.152,2.788300034156894,2.420650618331728,False
1788,0.0,0.0,0.9565950821478274,0.0,0.0,0.0,0.0,0.0016350438207078,0.0417698740314647,0.0,0.0,0.0,8.264,2.801950915290526,2.426086699787944,False
1791,0.0,0.0369498237011211,0.8525855136033436,0.0,0.0,0.1104646626955353,0.0,0.0,0.0,0.0,0.0,0.0,6.549999999999999,2.744654837284369,2.365103388883946,False
1816,0.0,0.0,0.8481793184892462,0.0,0.0,0.0906445426762079,0.0,0.0,0.0611761388345457,0.0,0.0,0.0,7.0,2.773706472367691,2.3948791944853878,False
1820,0.0,0.0216499460287807,0.9759824797493316,0.0,0.0,0.0,0.0,0.0023675742218875,0.0,0.0,0.0,0.0,7.646,2.787783794866332,2.4141135394362543,False
1835,0.0,0.0,0.9076353518562617,0.0,0.0,0.0,0.0,0.0,0.0768381182651635,0.0,0.0155265298785747,0.0,12.845,2.803104855637952,2.404268968655265,False
1846,0.0,0.0307971617444842,0.9547148633787512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144879748767645,0.0,8.995000000000001,2.778373791254997,2.396454467659415,False
1852,0.0,0.0,0.8389001587827583,0.0558889111036118,0.0,0.0,0.0,0.0,0.0,0.1052109301136298,0.0,0.0,13.98,2.821895399382972,2.390423793747987,False
1855,0.0,0.0,0.8647922214843795,0.0,0.0,0.0,0.0,0.0,0.0507556132370325,0.0844521652785879,0.0,0.0,13.06,2.8299520014847936,2.4203903721653948,False
1861,0.0,0.0,0.9520993106227708,0.0,0.0,0.0091796579566692,0.0,0.0,0.0387210314205599,0.0,0.0,0.0,7.0,2.7972294460815847,2.4259142032143104,False
1866,0.0,0.0339540068497627,0.9309084660483732,0.0,0.0,0.0351375271018641,0.0,0.0,0.0,0.0,0.0,0.0,9.6,2.7724903331828044,2.3881370086818903,False
1870,0.0,0.0,0.8382173781359025,0.0758273280989301,0.0,0.0859552937651674,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001,2.757878172460391,2.3522923615121405,False
1891,0.0,0.0,0.7627112878396278,0.0,0.1159322231988207,0.0,0.0,0.0,0.0,0.1213564889615513,0.0,0.0,13.25,2.829238138437101,2.377547772414562,False
1893,0.0,0.0,0.7901265949908417,0.0,0.1832586226349546,0.0266147823742034,0.0,0.0,0.0,0.0,0.0,0.0,11.565,2.783061098555314,2.3350524407384725,False
1897,0.0,0.0216140151295258,0.9733540529271354,0.0,0.0,0.0,0.0,0.0,0.0050319319433387,0.0,0.0,0.0,8.25,2.7883693693175275,2.412608966714098,False
1903,0.0,0.0283811940131832,0.866417369682649,0.0,0.0,0.0,0.0,0.0,0.0,0.1052014363041677,0.0,0.0,13.88,2.8185622578501555,2.402632962213519,False
1921,0.0,0.0,0.9556370776344646,0.0,0.0,0.0,0.0,0.0,0.0418654565856864,0.0,0.0,0.002497465779849,8.225,2.802313372533959,2.426863175224864,False
1928,0.0,0.0402722146951678,0.9344673261505722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252604591542599,0.0,11.07,2.771595109366162,2.3787122873540136,False
1931,0.0,0.0272862120052619,0.9125749250444716,0.0,0.0,0.0,0.0,0.0,0.0,0.0601388629502664,0.0,0.0,11.78,2.804790125182901,2.405287784808367,False
1940,0.0,0.0,0.8273395778647334,0.0,0.1237896612959961,0.0,0.0,0.0,0.0,0.0488707608392704,0.0,0.0,10.895,2.8069579100187743,2.3746969172554997,False
1943,0.0,0.0,0.839269190744756,0.0666054191724616,0.0,0.0941253900827822,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.75500569839897,2.359210377471437,False
1947,0.0,0.0,0.8470173552123199,0.025819726671504,0.0,0.0,0.0,0.0,0.0,0.1271629181161759,0.0,0.0,10.16,2.8290093247045114,2.41905593773864,False
1948,0.0,0.0,0.9667894845160824,0.0,0.0,0.0,0.0,0.0021607384035815,0.0310497770803359,0.0,0.0,0.0,6.352,2.799200436508132,2.431099531437614,False
1961,0.0,0.0,0.9008943041934846,0.0,0.0681103083677779,0.0,0.0,0.0,0.0309953874387375,0.0,0.0,0.0,10.69,2.799483395396292,2.392772814393301,False
1962,0.0,0.0,0.8953969300796645,0.068284668680673,0.0,0.0,0.0,0.0,0.0,0.0,0.0363184012396624,0.0,8.395000000000001,2.770835439216004,2.368229670818265,False
1999,0.0,0.0370873240459969,0.8605658466431688,0.0,0.0,0.1023468293108343,0.0,0.0,0.0,0.0,0.0,0.0,7.049999999999999,2.747590616088463,2.366905268220241,False
2008,0.0,0.0,0.9469653721134056,0.0,0.0,0.0,0.0110420238989136,0.0,0.0419926039876809,0.0,0.0,0.0,7.66,2.804732419962716,2.431969060100758,False
2025,0.0,0.0,0.9260548251508404,0.0,0.0,0.0,0.0,0.0,0.0725209102680885,0.0,0.0,0.0014242645810711,13.625,2.810302398164888,2.411874475834519,False
2040,0.0,0.0,0.9038384887108968,0.0,0.0,0.0,0.0,0.0,0.0556669007638038,0.0,0.0404946105252992,0.0,7.029999999999999,2.784666296372192,2.405894256376513,False
2048,0.0,0.0,0.8777748488887388,0.0725812085011098,0.0,0.0,0.0496439426101513,0.0,0.0,0.0,0.0,0.0,10.47,2.8038962137190926,2.400845409013568,False
2065,0.0,0.0271875069594609,0.9145602552354786,0.0,0.0,0.0,0.0582522378050605,0.0,0.0,0.0,0.0,0.0,6.914999999999999,2.803463598922933,2.435185704524981,False
2067,0.0,0.0,0.8306415122734535,0.0,0.1454350981593489,0.0,0.0,0.0,0.0,0.0239233895671976,0.0,0.0,11.31,2.7995738538486545,2.362824580598329,False
2076,0.0,0.0133719432791165,0.9464392544679472,0.0,0.0,0.0,0.0,0.0,0.0,0.0401888022529364,0.0,0.0,6.449999999999999,2.8005596397803605,2.4263119253816483,False
2077,0.0,0.0,0.7934373353209622,0.0,0.1887451300029395,0.0178175346760984,0.0,0.0,0.0,0.0,0.0,0.0,12.4,2.7863455943279445,2.3340706191833136,False
2095,0.0,0.0361080735173228,0.932042429300865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318494971818121,0.0,9.125,2.768833282709913,2.3825804918193083,False
2104,0.0,0.0,0.9226061818837016,0.0383883420047758,0.0,0.0,0.0,0.0,0.0390054761115227,0.0,0.0,0.0,13.9,2.8002262232163933,2.390845035207173,False
2108,0.0,0.0,0.8408892429273891,0.0,0.0,0.0,0.0,0.0,0.0344792982000088,0.1246314588726021,0.0,0.0,11.88,2.8379239692002365,2.427376537520726,False
2109,0.0,0.0,0.843079506423146,0.0,0.076172009219302,0.0,0.0,0.0,0.0,0.0807484843575519,0.0,0.0,9.085,2.8160938618047733,2.401343879558678,False
2117,0.0,0.0,0.9194173290033818,0.0455057226149373,0.0,0.0350769483816808,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.776731427840304,2.3942409485358502,False
2132,0.0,0.0,0.810656716306556,0.0,0.1649591719196529,0.0,0.024384111773791,0.0,0.0,0.0,0.0,0.0,10.625,2.799692084663837,2.364023538580036,False
2147,0.0,0.0,0.793130520342955,0.0,0.1318138039937992,0.0,0.0,0.0,0.0,0.0750556756632457,0.0,0.0,12.490000000000002,2.81516941083985,2.369480782163311,False
2155,0.0,0.0215699059916932,0.976400658577246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020294354310607,0.0,7.085,2.7859728593036075,2.4144154648497,False
2166,0.0051205531286301,0.0214598046106155,0.9734196422607544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,2.7858444804926683,2.414017632162739,False
2167,0.0,0.0338243668123289,0.9224214228661024,0.0,0.0,0.0437542103215688,0.0,0.0,0.0,0.0,0.0,0.0,9.1,2.769371880456036,2.38620029590195,False
2183,0.0,0.0,0.8879817650986453,0.0734251952187999,0.0,0.0,0.0,0.0,0.0,0.0,0.0385930396825546,0.0,9.03,2.769625651733538,2.362459201063136,False
2197,0.0,0.0,0.8513835924305982,0.0,0.1301191358787949,0.0,0.0,0.0,0.0,0.0184972716906068,0.0,0.0,10.025,2.797667443990579,2.371756059620809,False
2215,0.0,0.0,0.7959954745606261,0.0,0.1894151459045283,0.0,0.0,0.0,0.0,0.0,0.0145893795348456,0.0,11.910000000000002,2.7854444117644013,2.333023776406305,False
2225,0.0,0.0,0.8293940958673292,0.0,0.0,0.0,0.0152167534686313,0.0,0.0,0.1553891506640395,0.0,0.0,6.855000000000001,2.842519406581903,2.4508366084739506,False
2232,0.0,0.0,0.8681519283713118,0.0,0.0,0.0729056335261852,0.0,0.0,0.0589424381025028,0.0,0.0,0.0,7.5,2.7795536349984515,2.400346283601216,False
2274,0.0,0.0,0.8008328048585893,0.0,0.1030811400076425,0.0,0.0,0.0,0.0,0.096086055133768,0.0,0.0,11.46,2.8212368081364487,2.385518365227529,False
2283,0.0,0.0,0.799008662742828,0.0744316080874909,0.0,0.126559729169681,0.0,0.0,0.0,0.0,0.0,0.0,6.100000000000001,2.743113510893274,2.34361551865831,False
2289,0.0,0.0229573015314278,0.9052856255032368,0.0,0.0,0.0,0.0,0.0,0.0,0.0717570729653354,0.0,0.0,10.89,2.80898187063342,2.4114186956583468,False
2297,0.0,0.0,0.8566769386053207,0.0,0.0,0.081904013893935,0.0,0.0,0.0614190475007442,0.0,0.0,0.0,7.5,2.776954338910311,2.3969200514828364,False
2300,0.0,0.0,0.959594546594388,0.0,0.0,0.0,0.0,0.0,0.0390258559953952,0.0,0.0,0.0013795974102166,7.625,2.80114243616996,2.428149320168696,False
2301,0.0,0.0,0.9602028559326828,0.01418106723088,0.0,0.0,0.0,0.0,0.025616076836437,0.0,0.0,0.0,7.4,2.796837197236808,2.420809132510769,False
2305,0.0,0.0,0.9589009699636514,0.0,0.0,0.0,0.0,0.0,0.0389976488512331,0.0,0.0021013811851154,0.0,7.335,2.7995809578755333,2.427317963387066,False
2315,0.0,0.0,0.7646719041592422,0.0,0.1968532036508371,0.0,0.0384748921899207,0.0,0.0,0.0,0.0,0.0,12.21,2.804341366142979,2.35254668039726,False
2334,0.0,0.0,0.9047932107749524,0.0,0.0397743808359647,0.0,0.0,0.0,0.0554324083890828,0.0,0.0,0.0,13.18,2.8057296632027597,2.397189580542226,False
2350,0.0,0.0,0.9264810074802544,0.0,0.0,0.0,0.028100724422141,0.0,0.0454182680976047,0.0,0.0,0.0,7.65,2.8107170016196,2.438611774498147,False
2354,0.0,0.0242149445109942,0.8418754167015048,0.0,0.0,0.0,0.0,0.0,0.0,0.1339096387875009,0.0,0.0,13.69,2.8280122010983098,2.4081303903206384,False
2356,0.0,0.0,0.8872421506261743,0.0,0.0780056852161843,0.0,0.0,0.0,0.0,0.0347521641576413,0.0,0.0,7.180000000000001,2.8019085040029537,2.401347431225068,False
2368,0.0,0.0,0.6913064697218705,0.0,0.1894600456591462,0.1192334846189833,0.0,0.0,0.0,0.0,0.0,0.0,7.07,2.749440912283577,2.308609803045102,False
2372,0.0,0.035882553347074,0.9366869484938876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274304981590383,0.0,9.455,2.7711050625181244,2.3844472032918387,False
2389,0.0,0.0,0.8164071234501196,0.0,0.0,0.1093082593935771,0.0,0.0,0.0742846171563031,0.0,0.0,0.0,8.5,2.7704914940644088,2.3838985359918228,False
2429,0.0,0.0190436108027014,0.8664868775105544,0.0,0.0,0.0,0.0,0.0,0.0,0.114469511686744,0.0,0.0,11.4,2.8227240172096284,2.416220744464812,False
2438,0.0,0.0,0.7986888620456,0.0,0.1579953249600132,0.0,0.0,0.0,0.0,0.0433158129943867,0.0,0.0,12.96,2.805754516089666,2.3551564244491217,False
2459,0.0,0.0,0.7811369851877339,0.0,0.194433217623581,0.0,0.024429797188685,0.0,0.0,0.0,0.0,0.0,12.635,2.8001477182322048,2.34709821109733,False
2461,0.0,0.0,0.9679681575809048,0.0,0.0,0.0,0.0,0.001077063755712,0.0309547786633831,0.0,0.0,0.0,6.176,2.798811470933268,2.431552078661204,False
2492,0.012797329722009,0.0,0.909610344274596,0.0,0.0,0.0,0.0,0.0,0.0775923260033951,0.0,0.0,0.0,11.7,2.8082521164925867,2.406129189121014,False
2514,0.0,0.0,0.7681966876161515,0.0,0.1008433677279357,0.0,0.0,0.0,0.0,0.1309599446559128,0.0,0.0,12.665,2.8319792734145963,2.386002984829351,False
2525,0.0,0.0,0.8437563831799487,0.0,0.0664949928277408,0.0,0.0,0.0,0.0,0.0897486239923104,0.0,0.0,8.835,2.81872974970604,2.4067011607722257,False
2535,0.0,0.0,0.7945895262376951,0.0,0.1670084261180247,0.0,0.0384020476442802,0.0,0.0,0.0,0.0,0.0,10.2,2.8038721324944778,2.369671952184901,False
2555,0.0,0.0,0.9673797239827532,0.0,0.0,0.0,0.0,0.0016180709198722,0.0310022050973745,0.0,0.0,0.0,6.264,2.7990056557497405,2.431326151727724,False
2556,0.0,0.0,0.7828084702278888,0.0,0.1961482629625762,0.0,0.0,0.0,0.0,0.0,0.0210432668095349,0.0,11.75,2.7822732876720044,2.3269127352136096,False
2559,0.0,0.0,0.788268300113164,0.0,0.1277045250972262,0.0,0.0,0.0,0.0,0.0840271747896097,0.0,0.0,12.575,2.817879964886448,2.371637273048934,False
2562,0.0,0.0087371287839099,0.9734646705982568,0.0,0.0,0.0,0.0,0.0,0.017798200617833,0.0,0.0,0.0,6.4,2.7936444478677047,2.425436598157114,False
2571,0.0,0.0215849730542053,0.9770826963091344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013323306366603,7.375,2.7874713337908434,2.4152093255993643,False
2574,0.0,0.0259405022951894,0.9724835105957212,0.0,0.0,0.0,0.0,0.0015759871090892,0.0,0.0,0.0,0.0,8.963999999999999,2.7869222258625137,2.4080689424418016,False
2577,0.0,0.0,0.957498793338158,0.0,0.0,0.0,0.0,0.0,0.0416725539105576,0.0,0.0,0.0008286527512844,8.075,2.801669950291537,2.426816745630577,False
2590,0.0,0.0,0.8044005443580255,0.0,0.1690087534507374,0.0265907021912369,0.0,0.0,0.0,0.0,0.0,0.0,10.56,2.7828561157041505,2.3432520633245906,False
2616,0.0,0.0,0.8697984985128479,0.0776463359247951,0.0,0.0,0.052555165562357,0.0,0.0,0.0,0.0,0.0,11.185,2.8047022193112854,2.397355066117741,False
2637,0.0,0.0171971318553106,0.978089793331864,0.0,0.0047130748128254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.135,2.7876802947943045,2.4188726211004763,False
2643,0.0,0.0,0.8507710958474316,0.0716078995877555,0.0,0.0776210045648127,0.0,0.0,0.0,0.0,0.0,0.0,8.3,2.760958267442943,2.3584395571719563,False
2644,0.0,0.0,0.8958834165741153,0.0715093660514234,0.0,0.0,0.0326072173744612,0.0,0.0,0.0,0.0,0.0,10.98,2.798865133316275,2.393587139157533,False
2648,0.0,0.0333155573372717,0.8891115899484214,0.0,0.0,0.0775728527143069,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2.757132619142112,2.378599111635079,False
2674,0.0,0.0221933969849969,0.9424824047554377,0.0,0.0,0.0,0.0353241982595655,0.0,0.0,0.0,0.0,0.0,6.145,2.797371080503917,2.4314010438085827,False
2681,0.003416111778568,0.0214749528384553,0.9751089353829768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,2.786232691958163,2.414416240095457,False
2706,0.0,0.0,0.7948185309235171,0.0,0.2010726001652044,0.0,0.0,0.0,0.0,0.0,0.0041088689112787,0.0,13.74,2.7909328924644607,2.3299574773927945,False
2716,0.0,0.019250956328691,0.8534616110196691,0.0,0.0,0.0,0.0,0.0,0.0,0.1272874326516398,0.0,0.0,11.96,2.826655933759669,2.4156194755952067,False
2737,0.0,0.0,0.9291648028329752,0.0,0.0,0.0,0.0,0.0,0.0213120251171077,0.049523172049917,0.0,0.0,6.5200000000000005,2.8111208430203947,2.4355033228359377,False
2741,0.0,0.0,0.8679516965958853,0.0628448746331149,0.0,0.0692034287709996,0.0,0.0,0.0,0.0,0.0,0.0,7.200000000000001,2.764118658306392,2.3690100695740743,False
2752,0.0,0.0,0.958705043969136,0.0,0.0,0.0,0.0,0.0021777191080609,0.0391172369228031,0.0,0.0,0.0,7.852,2.801408541581126,2.427172378189995,False
2759,0.0,0.022084686057299,0.9481720178329744,0.0,0.0,0.0,0.0297432961097266,0.0,0.0,0.0,0.0,0.0,6.315,2.795734244286515,2.428843819212749,False
2760,0.0,0.0,0.9563225344487388,0.0047846793771404,0.0,0.0,0.0,0.0,0.0388927861741207,0.0,0.0,0.0,8.3,2.800565099152387,2.423461751602929,False
2774,0.0,0.0,0.812539146133826,0.0,0.1696648969328423,0.0177959569333318,0.0,0.0,0.0,0.0,0.0,0.0,11.06,2.7860672451302606,2.3450470829010834,False
2783,0.0,0.0,0.8334154244741717,0.0,0.1139967581444098,0.0,0.0525878173814184,0.0,0.0,0.0,0.0,0.0,6.09,2.807275945317066,2.4070621311317155,False
2784,0.0,0.0258630956203201,0.9736047719162404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005321324634395,8.75,2.786593404600833,2.408819043800096,False
2801,0.0,0.0,0.8169326254352578,0.0,0.1246136871653294,0.0,0.0584536873994126,0.0,0.0,0.0,0.0,0.0,6.59,2.809171496777706,2.4038140756434494,False
2805,0.0,0.0267176000633149,0.9351187930322492,0.0,0.0,0.0,0.0381636069044358,0.0,0.0,0.0,0.0,0.0,7.509999999999999,2.7975826812349127,2.426097063668881,False
2806,0.0109186974982769,0.0,0.9171723766770232,0.0,0.0,0.0,0.0,0.0,0.0719089258246998,0.0,0.0,0.0,11.1,2.8071307550230373,2.4093553437671207,False
2836,0.0,0.0331907378396101,0.8809401292823124,0.0,0.0,0.0858691328780775,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2.754130123072674,2.37673441365217,False
2859,0.0,0.0218175117771561,0.9621551408774704,0.0,0.0,0.0,0.0160273473453734,0.0,0.0,0.0,0.0,0.0,6.74,2.791711460677205,2.4225590357505604,False
2861,0.0,0.0,0.9017428461521544,0.0,0.0,0.0,0.0,0.0,0.053088647459277,0.0,0.0451685063885685,0.0,6.199999999999999,2.7815927680173784,2.405525445617958,False
2864,0.0,0.0,0.9018934378378528,0.0,0.0398801249762562,0.0,0.0,0.0,0.0582264371858908,0.0,0.0,0.0,13.68,2.806494019226392,2.3957708796663097,False
2865,0.0,0.0,0.8115803467638033,0.0,0.0,0.0,0.030858835504246,0.0,0.0,0.1575608177319505,0.0,0.0,6.4300000000000015,2.8478205079884296,2.4584043540827327,False
2888,0.0055011952907561,0.0,0.9166712726181252,0.0,0.0,0.0,0.0,0.0,0.0778275320911188,0.0,0.0,0.0,13.3,2.8099871425392924,2.4078170241669,False
2926,0.0,0.0,0.7630137809761898,0.0,0.2013370035669733,0.0,0.0356492154568368,0.0,0.0,0.0,0.0,0.0,12.63,2.8035722228287283,2.34859239087647,False
2943,0.0,0.0,0.9307903521783244,0.0193644368939809,0.0,0.0,0.0,0.0,0.0498452109276946,0.0,0.0,0.0,12.7,2.8033947337774268,2.4040110881388728,False
2952,0.0,0.0315708146378423,0.9366036295036374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318255558585202,0.0,7.675000000000001,2.76947609994507,2.3892948680823625,False
2955,0.0,0.0,0.8305677809336539,0.0,0.0,0.0,0.0,0.0,0.0347705466964083,0.1346616723699376,0.0,0.0,12.3,2.84110281601043,2.4270042958410367,False
3030,0.0,0.0407804119665791,0.9251139583472784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341056296861425,0.0,10.409999999999998,2.767039968485772,2.374891897612305,False
3038,0.0,0.0,0.85886455826294,0.0718783784248651,0.0,0.0692570633121949,0.0,0.0,0.0,0.0,0.0,0.0,8.8,2.763999766791688,2.3602433566681933,False
3057,0.0,0.0,0.7928697844365727,0.0,0.1715483487163536,0.0,0.0355818668470735,0.0,0.0,0.0,0.0,0.0,10.62,2.8031054578174786,2.3656880686426214,False
3078,0.0,0.0,0.909849198298939,0.0526490243562393,0.0,0.0,0.0,0.0,0.0,0.0375017773448219,0.0,0.0,10.760000000000002,2.801008909931632,2.395120554519874,False
3093,0.0,0.0,0.8467673235201355,0.0,0.1261402851196143,0.0,0.0270923913602501,0.0,0.0,0.0,0.0,0.0,7.860000000000001,2.799911452119428,2.387663330648664,False
3110,0.0,0.0,0.8140993482065028,0.0,0.0681127039867268,0.0,0.0,0.0,0.0,0.1177879478067703,0.0,0.0,10.095,2.827418166432093,2.405126072408076,False
3120,0.0,0.0,0.7974887123157526,0.0,0.2004630809162463,0.0,0.0,0.0,0.0,0.0,0.0020482067680011,0.0,13.905,2.7919685053823677,2.331023000724662,False
3121,0.0,0.0,0.9616857811366406,0.0,0.0,0.0,0.0,0.0,0.0363848647018635,0.0,0.0,0.001929354161496,7.175,2.800616059436779,2.42947902150446,False
3129,0.0,0.029802900520812,0.9437613331018452,0.0,0.0,0.0264357663773428,0.0,0.0,0.0,0.0,0.0,0.0,8.65,2.776234777866254,2.396421678735036,False
3137,0.0,0.0,0.8199919515929045,0.0,0.0,0.0,0.0,0.0,0.032141450325011,0.1478665980820845,0.0,0.0,12.36,2.8444653947460927,2.427978323386157,False
3148,0.0,0.0,0.8327150625014654,0.0,0.0,0.0,0.0242745402627705,0.0,0.0,0.1430103972357639,0.0,0.0,6.040000000000001,2.841375476663631,2.4555324619715466,False
3154,0.0,0.0129052552137548,0.9686139904355991,0.0184807543506458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,2.788002881227431,2.410018181828294,False
3172,0.0,0.0,0.9354121856076314,0.0,0.0,0.0,0.0,0.0,0.042910639606098,0.0,0.0216771747862706,0.0,6.35,2.790724276995826,2.4186234495006005,False
3212,0.0,0.0263275626227385,0.9521830232659628,0.0,0.0,0.0,0.0214894141112986,0.0,0.0,0.0,0.0,0.0,8.02,2.792701335372384,2.418553207115796,False
3224,0.0,0.0259783966534781,0.971883584230734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021380191157879,8.899999999999999,2.787145861632156,2.408783523351885,False
3240,0.0,0.0320744010845345,0.9248146580014536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431109409140121,0.0,6.85,2.7636844112058454,2.384634538699896,False
3241,0.0,0.0,0.965882597938795,0.0,0.0,0.0,0.0,0.0,0.0335696864547938,0.0,0.0,0.0005477156064109,6.55,2.799358415726828,2.4307311404939083,False
3249,0.0,0.0,0.9321223366911786,0.009751165275475,0.0,0.0,0.0,0.0,0.0581264980333463,0.0,0.0,0.0,12.6,2.805761271145073,2.409301642803858,False
3256,0.0,0.0,0.9634280613949712,0.018770841963339,0.0,0.0,0.0,0.0,0.0178010966416895,0.0,0.0,0.0,6.7,2.7946532201215843,2.4201597211696635,False
3273,0.0,0.0228978396827517,0.9082836848106464,0.0,0.0,0.0,0.0,0.0,0.0,0.0688184755066018,0.0,0.0,10.75,2.8080821092156376,2.411574168012241,False
3300,0.0,0.0,0.8245567650286862,0.0415933561502919,0.0,0.0,0.0,0.0,0.0,0.1338498788210217,0.0,0.0,12.84,2.8309020856380425,2.403617490677484,False
3309,0.0,0.0,0.924091594178575,0.0,0.014970877068629,0.0,0.0,0.0,0.0609375287527959,0.0,0.0,0.0,12.505,2.8068605085055425,2.408776106711679,False
3323,0.015437079443998,0.0,0.7859807006920528,0.0,0.1985822198639492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47,2.789443642105284,2.329002264955562,False
3330,0.0,0.0259487492665206,0.9687561971555144,0.0,0.0,0.0,0.005295053577965,0.0,0.0,0.0,0.0,0.0,8.53,2.7879604597110315,2.411226439676552,False
3340,0.0,0.0,0.9376832588751932,0.0,0.0,0.0183810219919802,0.0,0.0,0.0439357191328264,0.0,0.0,0.0,7.5,2.795303759318181,2.4211071280694267,False
3349,0.0,0.0,0.808795553049227,0.0,0.0733768402374171,0.0,0.0,0.0,0.0,0.1178276067133558,0.0,0.0,10.43,2.8275093830779885,2.402098281909078,False
3351,0.0,0.0,0.8067345075732427,0.0747066264380536,0.0,0.1185588659887037,0.0,0.0,0.0,0.0,0.0,0.0,6.600000000000001,2.746022799889293,2.3453252390823165,False
3361,0.0,0.0,0.7630066838333804,0.0,0.0862495627433054,0.0,0.0,0.0,0.0,0.150743753423314,0.0,0.0,12.5,2.8378735632489533,2.393939395093863,False
3406,0.0,0.0312761822651011,0.9435009808296738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025222836905225,0.0,8.17,2.772864632354202,2.392021478206068,False
3450,0.0,0.0,0.7748649018167172,0.0826422279727374,0.0,0.1424928702105454,0.0,0.0,0.0,0.0,0.0,0.0,6.700000000000001,2.737223530735662,2.3317239421524127,False
3463,0.0,0.0,0.958363107014496,0.0,0.0,0.0,0.0,0.0,0.0391459743322886,0.0,0.0,0.0024909186532151,7.725,2.801568636195953,2.4281842936413773,False
3469,0.0,0.0314719889914039,0.9389171403957588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296108706128372,0.0,7.84,2.7706126821294865,2.390209428168051,False
3475,0.0,0.0,0.7409200137943608,0.0,0.2003441820860155,0.0,0.0587358041196236,0.0,0.0,0.0,0.0,0.0,11.615,2.8103909607506985,2.360406431906798,False
3479,0.0,0.0,0.8624564602327602,0.0766901712602615,0.0,0.0608533685069783,0.0,0.0,0.0,0.0,0.0,0.0,10.1,2.767005781979597,2.357656442027583,False
3499,0.0034185589427602,0.0257884039504221,0.9707930371068176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.899999999999999,2.785632561853,2.4080403549024147,False
3507,0.0,0.0,0.781059820370218,0.0,0.1467825779186574,0.0,0.0,0.0,0.0,0.0721576017111245,0.0,0.0,13.355,2.8144984375975173,2.360940392857416,False
